Store Number,Date,Gross Amount,Net Amount,Store Ticket Net Amount,Warranty Amount,Average Included Bay Time,Store Ticket Count,Store Ticket Average Net,Promotion Amount
,03/10/2018,"$14,552.31","$13,606.28","$13,606.28",$0.00,12.4,85,$160.07,$946.03
,03/11/2018,"$6,638.22","$6,338.41","$6,338.41",$0.00,6.2,66,$96.04,$299.81
,03/12/2018,"$8,396.96","$7,789.30","$7,782.30",$156.18,9.5,73,$106.61,$451.48
,03/13/2018,"$9,686.46","$9,275.10","$9,268.10",$47.98,2.5,61,$151.94,$363.38
,03/14/2018,"$7,905.06","$7,574.98","$7,574.98",$0.00,7.2,82,$92.38,$330.08
,03/15/2018,"$5,804.12","$5,738.66","$5,729.67",$0.00,20.3,59,$97.11,$65.46
,03/16/2018,"$11,952.64","$11,518.07","$11,518.07",$0.00,11.3,83,$138.77,$434.57
,03/17/2018,"$11,533.08","$10,823.37","$10,823.37",$0.00,9.8,79,$137.00,$709.71
,03/18/2018,"$5,881.51","$5,743.27","$5,734.28",$0.00,6.8,45,$127.43,$138.24
,03/19/2018,"$5,232.65","$5,122.91","$5,063.94",$0.00,11.0,64,$79.12,$109.74
,03/20/2018,"$6,183.35","$6,024.21","$6,024.21",$0.00,8.9,65,$92.68,$159.14
,03/21/2018,"$5,405.46","$5,279.28","$5,279.28",$0.00,4.3,51,$103.52,$126.18
,03/22/2018,"$8,684.15","$8,575.15","$8,568.15",$0.00,5.8,64,$133.88,$109.00
,03/23/2018,"$6,712.11","$6,418.30","$6,418.30",$0.00,14.7,68,$94.39,$293.81
,03/24/2018,"$11,168.03","$10,184.46","$10,177.46",$152.99,9.9,94,$108.27,$830.58
,03/25/2018,"$9,422.20","$9,057.66","$9,043.66",$62.67,4.0,47,$192.42,$301.87
,03/26/2018,"$6,181.13","$6,163.13","$6,163.13",$0.00,12.3,63,$97.83,$18.00
,03/27/2018,"$2,971.92","$2,935.87","$2,905.88",$0.00,6.7,27,$107.63,$36.05
,03/28/2018,"$3,743.44","$3,657.57","$3,650.57",$0.00,6.7,56,$65.19,$85.87
,03/29/2018,"$6,706.28","$6,423.83","$6,416.83",$0.00,2.0,52,$123.40,$282.45
,03/30/2018,"$13,019.15","$12,338.29","$12,338.29",$225.73,13.8,111,$111.16,$455.13
,03/31/2018,"$13,654.97","$13,176.03","$13,079.05",$0.00,8.9,97,$134.84,$478.94
,04/02/2018,"$6,207.94","$5,951.32","$5,935.33",$0.00,17.0,59,$100.60,$256.62
,04/03/2018,"$4,912.53","$4,733.53","$4,724.54",$0.00,4.0,56,$84.37,$179.00
,04/04/2018,"$7,817.25","$7,531.23","$7,524.23",$0.00,7.1,64,$117.57,$286.02
,04/05/2018,"$4,919.11","$4,691.37","$4,682.38",$0.00,11.5,53,$88.35,$227.74
,04/06/2018,"$9,468.13","$9,116.02","$8,939.03",$43.98,11.1,75,$119.19,$308.13
,04/07/2018,"$12,490.79","$11,790.73","$11,727.77",$0.00,5.9,80,$146.60,$700.06
,04/08/2018,"$2,306.33","$2,269.33","$2,251.35",$0.00,9.4,36,$62.54,$37.00
,04/09/2018,"$3,624.63","$3,297.18","$3,290.18",$11.19,4.7,50,$65.80,$316.26
,04/10/2018,"$7,184.37","$6,800.42","$6,800.42",$0.00,14.2,50,$136.01,$383.95
,04/11/2018,"$5,376.79","$4,870.03","$4,870.03",$51.12,16.5,52,$93.65,$455.64
,04/12/2018,"$5,107.04","$4,851.21","$4,825.22",$0.00,12.9,43,$112.21,$255.83
,04/13/2018,"$11,083.98","$10,593.03","$10,581.05",$0.00,11.2,74,$142.99,$490.95
,04/14/2018,"$10,468.53","$9,807.20","$9,800.20",$199.99,12.3,87,$112.65,$461.34
,04/15/2018,"$3,375.69","$3,220.96","$3,186.99",$0.00,12.8,47,$67.81,$154.73
,04/16/2018,"$9,613.98","$9,225.80","$9,211.80",$0.00,16.8,73,$126.19,$388.18
,04/17/2018,"$10,250.50","$10,121.23","$10,087.24",$0.00,10.8,50,$201.74,$129.27
,04/18/2018,"$6,117.58","$5,950.58","$5,943.58",$0.00,12.5,62,$95.86,$167.00
,04/19/2018,"$4,437.30","$4,177.89","$4,170.89",$35.99,9.0,54,$77.24,$223.42
,04/20/2018,"$9,508.68","$8,875.32","$8,875.32",$162.99,12.1,78,$113.79,$470.37
,04/21/2018,"$8,110.39","$7,961.65","$7,952.66",$0.00,8.3,64,$124.26,$148.74
,04/22/2018,"$3,837.11","$3,616.90","$3,607.90",$0.00,15.1,63,$57.27,$220.21
,04/23/2018,"$8,008.27","$7,805.57","$7,798.57",$0.00,12.5,62,$125.78,$202.70
,04/24/2018,"$12,673.53","$12,250.07","$12,216.08",$0.00,9.0,53,$230.49,$423.46
,04/25/2018,"$2,864.01","$2,804.00","$2,804.00",$0.00,1.8,42,$66.76,$60.01
,04/26/2018,"$3,946.41","$3,865.20","$3,851.20",$0.00,4.8,59,$65.27,$81.21
,04/27/2018,"$5,823.86","$5,357.47","$5,350.47",$0.00,10.6,86,$62.21,$466.39
,04/28/2018,"$6,545.62","$6,419.68","$6,378.69",$0.00,11.6,84,$75.94,$125.94
,04/29/2018,"$4,715.53","$4,592.80","$4,547.82",$0.00,15.3,49,$92.81,$122.73
,04/30/2018,"$10,536.04","$10,113.13","$10,091.14",$81.49,10.2,94,$107.35,$341.42
,05/01/2018,"$6,405.70","$5,674.22","$5,667.22",$182.99,9.0,59,$96.05,$548.49
,05/02/2018,"$5,492.30","$5,368.63","$5,361.63",$0.00,9.1,56,$95.74,$123.67
,05/03/2018,"$3,326.15","$3,259.88","$3,259.88",$0.00,10.7,44,$74.09,$66.27
,05/04/2018,"$6,706.33","$6,433.22","$6,433.22",$0.00,10.1,61,$105.46,$273.11
,05/05/2018,"$10,368.78","$10,001.95","$9,990.46",$0.00,9.1,92,$108.59,$366.83
,05/06/2018,"$3,697.35","$3,513.01","$3,506.01",$0.00,7.2,60,$58.43,$184.34
,05/07/2018,"$5,905.13","$5,642.79","$5,619.80",$0.00,16.9,65,$86.46,$262.34
,05/08/2018,"$5,100.68","$4,831.26","$4,801.27",$0.00,14.2,56,$85.74,$269.42
,05/09/2018,"$8,985.27","$8,948.76","$8,935.77",$0.00,13.6,61,$146.49,$36.51
,05/10/2018,"$6,101.81","$6,030.34","$6,030.34",$0.00,10.4,63,$95.72,$71.47
,05/11/2018,"$5,457.57","$5,251.84","$5,147.85",$0.00,9.1,59,$87.25,$205.73
,05/12/2018,"$7,513.91","$7,337.17","$7,323.17",$0.00,9.1,80,$91.54,$176.74
,05/13/2018,"$3,747.65","$3,597.77","$3,597.77",$0.00,1.5,39,$92.25,$149.88
,05/14/2018,"$5,722.48","$5,490.75","$5,476.75",$0.00,11.1,62,$88.33,$231.73
,05/15/2018,"$11,832.83","$11,404.51","$11,397.51",$0.00,9.5,50,$227.95,$428.32
,05/16/2018,"$10,514.62","$10,339.16","$10,332.16",$16.00,4.8,71,$145.52,$159.46
,05/17/2018,"$6,393.34","$6,049.48","$6,049.48",$0.00,11.3,66,$91.66,$343.86
,05/18/2018,"$19,965.69","$18,836.59","$18,836.59",$139.99,11.1,89,$211.65,$989.11
,05/19/2018,"$9,749.87","$9,376.29","$9,369.29",$0.00,10.0,87,$107.69,$373.58
,05/20/2018,"$5,894.36","$5,656.14","$5,656.14",$0.00,2.7,42,$134.67,$238.22
,05/21/2018,"$7,577.16","$7,348.33","$7,334.33",$0.00,17.9,62,$118.30,$228.83
,05/22/2018,"$10,923.09","$10,369.63","$10,355.63",$0.00,13.6,58,$178.55,$553.46
,05/23/2018,"$5,366.95","$5,077.97","$5,077.97",$0.00,9.2,56,$90.68,$288.98
,05/24/2018,"$11,168.81","$10,486.38","$10,472.38",$0.00,7.0,60,$174.54,$682.43
,05/25/2018,"$7,575.33","$7,208.63","$7,176.65",$152.99,14.6,74,$96.98,$213.71
,05/26/2018,"$7,420.58","$7,248.73","$7,234.73",$0.00,9.0,88,$82.21,$171.85
,05/27/2018,"$4,711.74","$4,499.17","$4,490.18",$0.00,3.2,47,$95.54,$212.57
,05/28/2018,"$10,927.32","$9,312.14","$9,312.14",$0.00,15.2,91,$102.33,"$1,615.18"
,05/29/2018,"$7,795.88","$7,329.90","$7,329.90",$0.00,11.3,76,$96.45,$465.98
,05/30/2018,"$6,350.76","$6,156.96","$6,133.97",$0.00,5.6,81,$75.73,$193.80
,05/31/2018,"$8,151.43","$7,552.33","$7,545.33",$91.49,6.4,86,$87.74,$507.61
,06/01/2018,"$8,485.80","$8,064.83","$8,055.84",$0.00,11.2,81,$99.45,$420.97
,06/02/2018,"$8,802.44","$8,261.68","$8,254.68",$0.00,12.6,92,$89.72,$540.76
,06/03/2018,"$6,867.49","$6,857.49","$6,850.49",$0.00,10.0,58,$118.11,$10.00
,06/04/2018,"$6,286.44","$6,087.29","$6,087.29",$44.73,13.0,54,$112.73,$154.42
,06/05/2018,"$5,774.68","$5,712.94","$5,705.94",$0.00,6.3,61,$93.54,$61.74
,06/06/2018,"$6,426.55","$6,091.83","$6,091.83",$79.99,8.2,70,$87.03,$254.73
,06/07/2018,"$5,854.34","$5,596.26","$5,596.26",$0.00,2.0,52,$107.62,$258.08
,06/08/2018,"$7,721.01","$7,391.45","$7,377.45",$152.99,15.4,71,$103.91,$176.57
,06/09/2018,"$6,550.25","$6,226.88","$6,212.88",$0.00,13.4,82,$75.77,$323.37
,06/10/2018,"$6,237.24","$6,068.75","$6,068.75",$0.00,5.0,55,$110.34,$168.49
,06/11/2018,"$8,580.11","$8,267.71","$8,253.71",$0.00,17.5,65,$126.98,$312.40
,06/12/2018,"$8,398.99","$7,923.89","$7,916.89",$0.00,15.6,62,$127.69,$475.10
,06/13/2018,"$8,587.66","$8,056.93","$8,049.93",$25.50,5.9,63,$127.78,$505.23
,06/14/2018,"$4,528.42","$4,331.21","$4,254.22",$0.00,6.7,62,$68.62,$197.21
,06/15/2018,"$6,159.84","$5,764.78","$5,757.78",$0.00,9.0,80,$71.97,$395.06
,06/16/2018,"$7,842.97","$7,279.91","$7,270.92",$25.50,7.4,78,$93.22,$537.56
,06/17/2018,"$7,890.32","$7,558.97","$7,522.98",$52.24,5.8,47,$160.06,$279.11
,06/18/2018,"$10,307.38","$9,914.42","$9,893.42",$0.00,8.6,61,$162.19,$392.96
,06/19/2018,"$5,672.16","$5,369.50","$5,344.52",$0.00,6.5,56,$95.44,$302.66
,06/20/2018,"$6,325.76","$5,932.26","$5,932.26",$0.00,8.0,59,$100.55,$393.50
,06/21/2018,"$4,734.86","$4,403.38","$4,396.38",$0.00,14.0,49,$89.72,$331.48
,06/22/2018,"$12,991.56","$9,922.44","$9,922.44","$2,511.62",12.2,90,$110.25,$557.50
,06/23/2018,"$12,264.00","$11,398.64","$11,362.65",$0.00,9.3,91,$124.86,$865.36
,06/24/2018,"$4,462.65","$4,257.68","$4,257.68",$0.00,12.5,56,$76.03,$204.97
,06/25/2018,"$6,657.17","$6,403.31","$6,379.33",$0.00,7.4,68,$93.81,$253.86
,06/26/2018,"$9,504.36","$9,316.87","$9,295.87",$43.98,7.8,62,$149.93,$143.51
,06/27/2018,"$5,078.73","$4,556.52","$4,534.53",$0.00,10.7,57,$79.55,$522.21
,06/28/2018,"$9,604.40","$9,079.17","$9,079.17",$69.99,15.5,65,$139.68,$455.24
,06/29/2018,"$9,542.35","$8,676.03","$8,625.04",$0.00,7.7,87,$99.14,$866.32
,06/30/2018,"$14,331.34","$13,535.05","$13,535.05",$0.00,8.2,110,$123.05,$796.29
,07/01/2018,"$6,308.88","$6,220.77","$6,220.77",$0.00,12.0,61,$101.98,$88.11
,07/02/2018,"$5,075.73","$4,850.70","$4,843.70",$0.00,13.0,62,$78.12,$225.03
,07/03/2018,"$7,484.11","$7,230.92","$7,216.92",$0.00,10.8,75,$96.23,$253.19
,07/05/2018,"$7,953.40","$7,581.74","$7,581.74",$172.99,8.9,89,$85.19,$198.67
,07/06/2018,"$13,955.12","$13,744.64","$13,723.64",$0.00,11.0,87,$157.74,$210.48
,07/07/2018,"$11,436.96","$10,952.60","$10,945.60",$43.98,9.8,95,$115.22,$440.38
,07/08/2018,"$4,277.55","$4,179.81","$4,158.81",$0.00,12.6,46,$90.41,$97.74
,07/09/2018,"$6,829.61","$6,168.56","$6,168.56",$468.42,10.0,77,$80.11,$192.63
,07/10/2018,"$7,519.79","$7,370.05","$7,370.05",$0.00,13.5,63,$116.98,$149.74
,07/11/2018,"$4,143.16","$4,034.57","$4,020.57",$0.00,13.6,48,$83.76,$108.59
,07/12/2018,"$13,486.45","$13,168.63","$13,152.64",$0.00,9.8,60,$219.21,$317.82
,07/13/2018,"$13,897.07","$13,672.84","$13,573.84",$56.98,7.8,75,$180.98,$167.25
,07/14/2018,"$15,293.63","$14,798.67","$14,798.67",$202.98,15.2,90,$164.43,$291.98
,07/15/2018,"$7,189.77","$7,068.04","$7,054.04",$0.00,9.1,51,$138.31,$121.73
,07/16/2018,"$7,693.53","$7,305.65","$7,284.65",$0.00,16.1,70,$104.07,$387.88
,07/17/2018,"$4,259.80","$4,014.83","$3,956.66",$0.00,13.4,59,$67.06,$244.97
,07/18/2018,"$6,080.39","$5,862.04","$5,855.04",$0.00,2.4,69,$84.86,$218.35
,07/19/2018,"$7,405.38","$7,021.22","$6,915.27",$0.00,1.8,70,$98.79,$384.16
,07/20/2018,"$8,250.42","$7,997.75","$7,997.75",$0.00,9.6,78,$102.54,$252.67
,07/21/2018,"$11,760.04","$10,050.86","$10,050.86",$45.97,5.2,92,$109.25,"$1,663.21"
,07/22/2018,"$4,164.60","$3,932.87","$3,925.87",$152.99,7.0,54,$72.70,$78.74
,07/23/2018,"$6,096.31","$5,938.56","$5,908.57",$0.00,11.8,67,$88.19,$157.75
,07/24/2018,"$6,944.16","$6,564.97","$6,564.97",$0.00,7.0,47,$139.68,$379.19
,07/25/2018,"$8,135.96","$7,935.14","$7,798.66",$143.54,8.5,72,$108.31,$57.28
,07/26/2018,"$8,967.76","$8,386.12","$8,372.12",$0.00,21.0,65,$128.80,$581.64
,07/27/2018,"$13,157.23","$12,845.76","$12,838.76",$0.00,8.3,84,$152.84,$311.47
,07/28/2018,"$10,037.31","$9,579.07","$9,572.07",$0.00,7.3,87,$110.02,$458.24
,07/29/2018,"$5,624.36","$5,429.71","$5,406.72",$0.00,10.0,66,$81.92,$194.65
,07/30/2018,"$10,534.09","$10,227.91","$10,186.92",$221.48,6.4,80,$127.34,$84.70
,07/31/2018,"$8,720.55","$7,727.60","$7,720.60",$805.70,7.5,67,$115.23,$187.25
,08/01/2018,"$6,197.86","$5,929.99","$5,907.00",$141.49,16.8,63,$93.76,$126.38
,08/02/2018,"$5,814.59","$5,741.52","$5,734.52",$0.00,2.5,60,$95.58,$73.07
,08/03/2018,"$6,888.58","$6,436.78","$6,422.78",$0.00,1.7,81,$79.29,$451.80
,08/04/2018,"$16,365.29","$15,797.22","$15,790.22",$0.00,14.0,85,$185.77,$568.07
,08/05/2018,"$5,103.66","$4,590.31","$4,590.31",$425.98,17.5,61,$75.25,$87.37
,08/06/2018,"$11,018.32","$10,591.13","$10,570.13",$0.00,10.8,79,$133.80,$427.19
,08/07/2018,"$5,802.54","$5,562.82","$5,555.82",$0.00,16.3,54,$102.89,$239.72
,08/08/2018,"$5,367.57","$5,280.90","$5,252.90",$0.00,12.1,65,$80.81,$86.67
,08/09/2018,"$6,290.72","$6,057.86","$6,057.86",$3.00,15.3,51,$118.78,$229.86
,08/10/2018,"$9,657.89","$9,322.41","$9,265.42",$20.00,9.3,70,$132.36,$315.48
,08/11/2018,"$11,102.98","$10,432.07","$10,432.07",$0.00,2.3,72,$144.89,$670.91
,08/12/2018,"$4,363.57","$4,153.85","$4,153.85",$0.00,3.8,40,$103.85,$209.72
,08/13/2018,"$5,272.35","$5,030.63","$5,009.63",$0.00,15.7,46,$108.91,$241.72
,08/14/2018,"$7,543.98","$7,468.26","$7,461.26",$0.00,15.4,51,$146.30,$75.72
,08/15/2018,"$5,433.91","$5,259.77","$5,252.77",$0.00,6.4,56,$93.80,$174.14
,08/16/2018,"$5,707.03","$5,555.12","$5,534.12",$0.00,2.0,58,$95.42,$151.91
,08/17/2018,"$6,484.78","$5,999.23","$5,922.24",$0.00,10.4,70,$84.60,$485.55
,08/18/2018,"$11,807.13","$11,354.98","$11,325.99",$0.00,12.1,90,$125.84,$452.15
,08/19/2018,"$3,794.97","$3,654.05","$3,647.05",$0.00,15.0,54,$67.54,$140.92
,08/20/2018,"$7,716.97","$7,416.56","$7,289.58",$0.00,12.0,64,$113.90,$300.41
,08/21/2018,"$6,874.49","$6,714.79","$6,628.81",$0.00,10.2,54,$122.76,$159.70
,08/22/2018,"$5,207.27","$5,188.58","$5,188.58",$0.00,6.9,61,$85.06,$18.69
,08/23/2018,"$6,745.14","$6,305.75","$6,289.76",$0.00,3.0,44,$142.95,$439.39
,08/24/2018,"$9,673.71","$8,897.94","$8,861.95",$431.45,10.1,74,$119.76,$344.32
,08/25/2018,"$9,158.02","$8,794.19","$8,780.19",$81.49,5.5,75,$117.07,$282.34
,08/26/2018,"$4,135.11","$3,674.65","$3,637.66",$232.99,9.3,68,$53.49,$227.47
,08/27/2018,"$5,048.14","$4,850.22","$4,850.22",$0.00,18.4,59,$82.21,$197.92
,08/28/2018,"$10,808.07","$10,618.10","$10,597.10",$0.00,15.1,65,$163.03,$189.97
,08/29/2018,"$5,289.60","$4,866.84","$4,843.85",$0.00,8.0,62,$78.13,$422.76
,08/30/2018,"$5,900.83","$5,678.72","$5,671.72",$23.97,1.0,56,$101.28,$198.14
,08/31/2018,"$8,364.39","$8,116.53","$8,086.54",$0.00,11.8,97,$83.37,$247.86
,09/01/2018,"$11,975.74","$11,333.87","$11,326.87",$20.00,7.0,89,$127.27,$621.87
,09/02/2018,"$4,313.18","$4,174.71","$4,167.71",$0.00,2.6,64,$65.12,$138.47
,09/03/2018,"$6,229.52","$6,166.15","$6,143.16",$0.00,8.7,48,$127.98,$63.37
,09/04/2018,"$5,402.76","$5,239.03","$5,193.03",$0.00,2.3,57,$91.11,$163.73
,09/05/2018,"$4,661.06","$4,569.66","$4,569.66",$0.00,13.0,53,$86.22,$91.40
,09/06/2018,"$5,581.28","$5,434.02","$5,427.02",$0.00,5.8,48,$113.06,$147.26
,09/07/2018,"$9,258.96","$9,218.96","$9,211.96",$0.00,12.4,71,$129.75,$40.00
,09/08/2018,"$9,842.16","$9,192.10","$9,192.10",$0.00,16.5,56,$164.14,$650.06
,09/09/2018,"$6,306.27","$6,033.05","$6,012.05",$3.00,3.0,50,$120.24,$270.22
,09/10/2018,"$5,143.73","$4,832.62","$4,825.62",$152.99,5.8,47,$102.67,$158.12
,09/11/2018,"$3,546.29","$3,415.55","$3,415.55",$0.00,21.3,48,$71.16,$130.74
,09/12/2018,"$7,342.84","$7,302.84","$7,274.84",$0.00,11.3,44,$165.34,$40.00
,09/13/2018,"$4,124.65","$4,030.26","$3,978.27",$0.00,0.0,40,$99.46,$94.39
,09/14/2018,"$8,428.01","$8,210.82","$8,210.82",$0.00,1.0,62,$132.43,$217.19
,09/15/2018,"$5,990.52","$5,719.18","$5,710.18",$0.00,17.0,68,$83.97,$271.34
,09/16/2018,"$5,584.97","$5,564.70","$5,564.70",$0.00,5.0,54,$103.05,$20.27
,09/17/2018,"$5,584.89","$5,521.46","$5,484.47",$0.00,8.0,56,$97.94,$63.43
,09/18/2018,"$6,813.06","$6,733.84","$6,716.85",$0.00,13.4,47,$142.91,$79.22
,09/19/2018,"$5,434.63","$5,105.89","$5,105.89",$91.49,8.0,49,$104.20,$237.25
,09/20/2018,"$4,663.23","$4,594.49","$4,580.49",$0.00,1.7,51,$89.81,$68.74
,09/21/2018,"$10,265.95","$9,903.12","$9,894.13",$0.00,9.7,83,$119.21,$362.83
,09/22/2018,"$7,905.68","$7,308.24","$7,301.24",$0.00,12.3,73,$100.02,$597.44
,09/23/2018,"$10,378.76","$10,328.80","$10,328.80",$0.00,14.5,44,$234.75,$49.96
,09/24/2018,"$5,386.73","$5,230.26","$5,223.26",$38.74,11.1,57,$91.64,$117.73
,09/25/2018,"$5,531.17","$5,509.30","$5,464.31",$0.00,14.6,46,$118.79,$21.87
,09/26/2018,"$4,112.52","$4,034.12","$4,007.13",$0.00,14.2,40,$100.18,$78.40
,09/27/2018,"$4,553.83","$4,513.12","$4,497.13",$0.00,0.0,53,$84.85,$40.71
,09/28/2018,"$6,372.51","$5,942.16","$5,942.16",$48.13,8.8,71,$83.69,$382.22
,09/29/2018,"$5,774.35","$5,528.76","$5,499.77",$0.00,7.2,80,$68.75,$245.59
,09/30/2018,"$4,794.30","$4,646.44","$4,639.44",$0.00,10.0,65,$71.38,$147.86
,10/01/2018,"$5,936.57","$5,715.83","$5,701.83",$0.00,13.8,72,$79.19,$220.74
,10/02/2018,"$5,201.55","$4,796.23","$4,782.23",$0.00,21.3,62,$77.13,$405.32
,10/03/2018,"$3,951.26","$3,730.79","$3,716.79",$0.00,9.5,48,$77.43,$220.47
,10/04/2018,"$5,145.70","$4,747.97","$4,740.97",$152.99,18.5,57,$83.17,$244.74
,10/05/2018,"$8,508.72","$8,190.78","$8,169.78",$0.00,16.0,80,$102.12,$317.94
,10/06/2018,"$6,788.25","$6,513.21","$6,506.21",$107.42,14.5,78,$83.41,$167.62
,10/07/2018,"$3,586.32","$3,483.58","$3,483.58",$0.00,0.0,44,$79.17,$102.74
,10/08/2018,"$13,438.99","$12,848.12","$12,823.14",$0.00,13.1,80,$160.29,$590.87
,10/09/2018,"$5,046.20","$4,703.56","$4,689.56",$0.00,19.8,46,$101.95,$342.64
,10/10/2018,"$5,871.64","$5,353.89","$5,339.89",$162.99,15.7,54,$98.89,$354.76
,10/11/2018,"$5,032.13","$4,760.34","$4,753.34",$98.13,13.4,56,$84.88,$173.66
,10/12/2018,"$5,239.70","$5,124.28","$5,115.29",$107.42,10.0,53,$96.51,$8.00
,10/13/2018,"$6,767.35","$6,552.05","$6,545.05",$0.00,16.7,67,$97.69,$215.30
,10/14/2018,"$6,672.26","$6,493.03","$6,486.03",$0.00,1.0,44,$147.41,$179.23
,10/15/2018,"$2,708.44","$2,703.44","$2,696.44",$0.00,11.7,29,$92.98,$5.00
,10/16/2018,"$6,135.28","$6,061.55","$6,040.55",$0.00,21.8,49,$123.28,$73.73
,10/17/2018,"$4,836.30","$4,639.83","$4,639.83",$0.00,16.3,45,$103.11,$196.47
,10/18/2018,"$4,462.05","$4,311.82","$4,289.83",$91.49,13.0,45,$95.33,$58.74
,10/19/2018,"$3,608.77","$3,564.03","$3,564.03",$0.00,0.0,45,$79.20,$44.74
,10/20/2018,"$12,291.00","$11,589.85","$11,589.85",$325.98,1.0,90,$128.78,$375.17
,10/21/2018,"$6,372.69","$6,077.53","$6,063.53",$0.00,2.7,64,$94.74,$295.16
,10/22/2018,"$9,714.26","$9,478.04","$9,443.04",$0.00,1.0,77,$122.64,$236.22
,10/23/2018,"$5,580.04","$5,339.84","$5,325.84",$0.00,18.1,61,$87.31,$240.20
,10/24/2018,"$2,068.54","$1,967.33","$1,945.34",$0.00,9.6,35,$55.58,$101.21
,10/25/2018,"$4,620.16","$4,055.50","$4,025.52",$152.99,11.3,42,$95.85,$411.67
,10/26/2018,"$7,313.08","$7,042.40","$6,991.41",$0.00,16.2,81,$86.31,$270.68
,10/27/2018,"$9,337.16","$8,089.02","$8,048.05",$372.97,13.3,78,$103.18,$875.17
,10/28/2018,"$7,222.27","$7,006.53","$6,972.54",$0.00,4.0,69,$101.05,$215.74
,10/29/2018,"$11,272.41","$10,999.68","$10,992.68",$20.00,14.7,77,$142.76,$252.73
,10/30/2018,"$5,445.08","$5,250.87","$5,227.88",$0.00,16.0,60,$87.13,$194.21
,10/31/2018,"$2,764.53","$2,516.57","$2,509.57",$0.00,4.7,46,$54.56,$247.96
,11/01/2018,"$5,101.83","$4,894.78","$4,894.78",$4.99,3.0,56,$87.41,$202.06
,11/02/2018,"$6,274.15","$6,174.16","$6,167.16",$41.99,13.6,66,$93.44,$58.00
,11/03/2018,"$12,957.93","$12,235.90","$12,221.90",$0.00,11.3,78,$156.69,$722.03
,11/04/2018,"$3,175.53","$3,150.53","$3,150.53",$0.00,0.0,52,$60.59,$25.00
,11/05/2018,"$4,712.70","$4,554.86","$4,540.86",$0.00,12.9,59,$76.96,$157.84
,11/06/2018,"$8,202.49","$7,985.54","$7,971.54",$0.00,13.4,47,$169.61,$216.95
,11/07/2018,"$5,710.24","$5,450.80","$5,443.80",$0.00,12.7,46,$118.34,$259.44
,11/08/2018,"$5,195.31","$5,025.84","$5,025.84",$0.00,0.0,48,$104.70,$169.47
,11/09/2018,"$9,105.83","$8,569.59","$8,560.60",$0.00,6.8,71,$120.57,$536.24
,11/10/2018,"$9,704.47","$9,295.73","$9,295.73",$65.52,12.3,93,$99.95,$343.22
,11/11/2018,"$5,002.56","$4,750.77","$4,736.77",$43.98,1.3,48,$98.68,$207.81
,11/12/2018,"$5,984.86","$5,596.84","$5,091.37",$0.00,12.2,51,$99.83,$388.02
,11/13/2018,"$3,287.06","$3,252.14","$3,252.14",$0.00,13.1,39,$83.39,$34.92
,11/14/2018,"$5,452.49","$5,220.42","$5,220.42",$0.00,9.2,61,$85.58,$232.07
,11/15/2018,"$4,031.21","$3,858.86","$3,840.88",$0.00,0.0,52,$73.86,$172.35
,11/16/2018,"$7,265.55","$7,019.15","$6,983.16",$25.50,15.5,82,$85.16,$220.90
,11/17/2018,"$13,241.92","$12,833.96","$12,833.96",$8.99,6.0,90,$142.60,$398.97
,11/18/2018,"$3,154.12","$3,044.14","$3,037.14",$0.00,0.0,41,$74.08,$109.98
,11/19/2018,"$7,499.28","$7,249.30","$7,242.30",$0.00,13.8,76,$95.29,$249.98
,11/20/2018,"$7,976.19","$7,614.46","$7,584.47",$0.00,10.1,79,$96.01,$361.73
,11/21/2018,"$10,114.78","$9,448.06","$9,416.07",$273.22,15.6,77,$122.29,$393.50
,11/23/2018,"$4,962.79","$4,869.79","$4,869.79",$0.00,16.6,66,$73.78,$93.00
,11/24/2018,"$7,895.29","$7,623.56","$7,602.56",$0.00,3.3,73,$104.14,$271.73
,11/25/2018,"$4,019.40","$3,923.29","$3,916.29",$0.00,2.0,55,$71.21,$96.11
,11/26/2018,"$4,607.96","$4,524.09","$4,524.09",$0.00,5.4,56,$80.79,$83.87
,11/27/2018,"$4,204.88","$4,087.41","$4,058.42",$82.73,13.7,53,$76.57,$34.74
,11/28/2018,"$3,179.10","$3,133.98","$3,093.08",$0.00,17.3,51,$60.65,$45.12
,11/29/2018,"$6,186.46","$6,101.79","$6,094.79",$0.00,4.0,55,$110.81,$84.67
,11/30/2018,"$5,987.99","$5,621.12","$5,598.12",$0.00,13.4,81,$69.11,$366.87
,12/01/2018,"$12,138.23","$11,910.04","$11,910.04",$0.00,10.0,93,$128.06,$228.19
,12/02/2018,"$3,298.66","$3,015.56","$3,015.56",$172.99,0.0,49,$61.54,$110.11
,12/03/2018,"$6,313.98","$6,045.37","$6,045.37",$0.00,19.6,40,$151.13,$268.61
,12/04/2018,"$5,819.75","$5,740.98","$5,733.98",$0.00,16.7,61,$94.00,$78.77
,12/05/2018,"$5,348.51","$5,180.38","$5,173.38",$0.00,13.2,54,$95.80,$168.13
,12/06/2018,"$4,275.75","$4,077.39","$3,711.57",$152.99,8.5,48,$77.32,$45.37
,12/07/2018,"$6,376.43","$6,215.56","$6,208.56",$0.00,12.0,63,$98.55,$160.87
,12/08/2018,"$4,849.16","$4,790.42","$4,790.42",$0.00,11.2,51,$93.93,$58.74
,12/09/2018,"$4,731.80","$4,463.85","$4,463.85",$0.00,9.3,35,$127.54,$267.95
